period,ts_code,method,obs,r2,abs_MKT,abs_SMB,abs_HML,abs_UMD,coef_l1
2023-2026YTD,000985.SZ,static,798,0.01410213275114125,0.1310181941595717,0.1595007835264915,0.09597702527790616,0.009953439043356152,0.3964494420073255
2023-2026YTD,000985.SZ,rolling,798,0.0071498966773893,0.05700953824274905,0.01594855373441901,0.11528403645861236,0.12005010030007644,0.3082922287358569
2023-2026YTD,000987.SZ,static,798,0.014741102313003629,0.03445625307187715,0.04129212369306798,0.0688654532617984,0.1698542974558021,0.3144681274825456
2023-2026YTD,000987.SZ,rolling,798,0.004239290687297115,0.03407528633924834,0.0254582986392648,0.047751508841628126,0.04328982194031723,0.1505749157604585
2023-2026YTD,000988.SZ,static,798,0.03158914788232281,0.09198568768629795,0.18415803073963777,0.510417515913185,0.11632804993946283,0.9028892842785834
2023-2026YTD,000988.SZ,rolling,798,0.0028980578407532542,0.09974106552089482,0.027222947943234863,0.16926103046882945,0.0025397887116750655,0.29876483264463416
2023-2026YTD,000989.SZ,static,796,0.012169140593841665,0.027880779522596842,0.05693332187187498,0.33184741530744244,0.0943443030557892,0.5110058197577034
2023-2026YTD,000989.SZ,rolling,796,0.003212852567677116,0.09737429437013315,0.0815259878686247,0.07873985824974669,0.033312354655320196,0.2909524951438247
2023-2026YTD,000990.SZ,static,798,0.025294128732567867,0.06330825905702925,0.09405224282849164,0.34890590975415264,0.15003532076186893,0.6563017324015425
2023-2026YTD,000990.SZ,rolling,798,0.00889542314472258,0.024260728914756113,0.04616014148168713,0.041201972789665614,0.12904285874733615,0.240665701933445
2023-2026YTD,000993.SZ,static,798,0.019357455363105847,0.07788022991198514,0.06656810739841049,0.3175783401092483,0.0744883239102955,0.5365150013299395
2023-2026YTD,000993.SZ,rolling,798,0.00306106293048769,0.03275922844551196,0.044784601902666206,0.05456377494339815,0.144874313755767,0.2769819190473433
2023-2026YTD,000995.SZ,static,797,0.025797983690446613,0.17680727041687455,0.11338810828664411,0.5593383877644889,0.12691909683321229,0.9764528633012197
2023-2026YTD,000995.SZ,rolling,797,0.004490691135098257,0.010121911139836043,0.13031779730901685,0.052250886202380165,0.08535287487717731,0.27804346952841036
2023-2026YTD,000996.SZ,static,323,0.06868603915131355,0.6936876998685092,0.2395447692510772,0.34415480469328924,0.06745346404792898,1.3448407378608045
2023-2026YTD,000996.SZ,rolling,323,0.02208562712838713,0.3776342824275354,0.09259662838132693,0.46708799563162406,0.18630024669705747,1.1236191531375437
2023-2026YTD,000997.SZ,static,798,0.01718484878592541,0.029251861633729254,0.17222979333712535,0.23092730792040125,0.021088897248389568,0.45349786013964544
2023-2026YTD,000997.SZ,rolling,798,0.00040595314177638286,0.014307353774253982,0.0029587789525684013,0.05990553613668745,0.009360011146113362,0.08653168000962319
2023-2026YTD,000998.SZ,static,798,0.05400316330706634,0.08601972212576056,0.024355087313001567,0.3322934107795481,0.011179605972809006,0.4538478261911192
2023-2026YTD,000998.SZ,rolling,798,0.005033920425915661,0.01866126843502601,0.03749274789942694,0.0703630917755462,0.10131467939525424,0.2278317875052534
2023-2026YTD,000999.SZ,static,798,0.020977958301072186,0.06952773893800843,2.0556578549588145e-05,0.23930902389394867,0.12772882956003706,0.43658614897054376
2023-2026YTD,000999.SZ,rolling,798,0.0061458493877137865,0.02932834963630137,0.02052188923605243,0.16232659614034492,0.07271128208745561,0.2848881171001543
2023-2026YTD,001201.SZ,static,798,0.007333128228943275,0.024207700586419925,0.018952442786304265,0.2224098538941508,0.042525189513516005,0.308095186780391
2023-2026YTD,001201.SZ,rolling,798,0.0011207380363315034,0.026571488252189836,0.018305787869220203,0.03799960900596888,0.025237304745496188,0.1081141898728751
2023-2026YTD,001202.SZ,static,798,0.0032767778784347223,0.0863423950160257,0.013212213920705415,0.1622067187609298,0.014821056954579838,0.2765823846522408
2023-2026YTD,001202.SZ,rolling,798,0.00468444670716639,0.0011026588141928029,0.1114103488027857,0.10227386305760176,0.04195563265524205,0.2567425033298223
2023-2026YTD,001203.SZ,static,798,0.0010569127671467005,0.0015221931199638356,0.049557386888400695,0.06708335344884254,0.0028971546290635555,0.12106008808627063
2023-2026YTD,001203.SZ,rolling,798,0.002884149703159089,0.058639353856260894,0.09683124944314125,0.07653896395468879,0.09405531601392865,0.3260648832680196
2023-2026YTD,001205.SZ,static,798,0.0026888236334938753,0.0219986521645654,0.01275768330715033,0.046834397260839725,0.07603381047997734,0.1576245432125328
2023-2026YTD,001205.SZ,rolling,798,0.0016860010681551962,0.04769812676542124,0.012193216708273197,0.0027331246670233237,0.02767861264935913,0.09030308079007689
2023-2026YTD,001206.SZ,static,789,0.0036696536615525854,0.06920880223753453,0.0420637987201683,0.21668502072057383,0.05245131636005741,0.3804089380383341
2023-2026YTD,001206.SZ,rolling,789,0.00071326055799803,0.00121750342535771,0.02790975838860775,0.04506533883667679,0.037696115251522,0.11188871590216425
2023-2026YTD,001207.SZ,static,798,0.0008515282220445952,0.03782156505828559,0.012997640634639648,0.04559483330214435,0.03281420400218786,0.12922824299725744
2023-2026YTD,001207.SZ,rolling,798,0.002128027393323184,0.03196243741772955,0.007797848199594799,0.12578224616049424,0.07527975789465317,0.24082228967247177
2023-2026YTD,001208.SZ,static,798,0.0025248933161166054,0.04506133564200916,0.048071800461188655,0.10327269746480554,0.011547177904264124,0.20795301147226747
2023-2026YTD,001208.SZ,rolling,798,0.0024685418021705985,0.007604559213365683,0.02279199505204324,0.09922616121994465,0.0794237482603009,0.2090464637456545
2023-2026YTD,001209.SZ,static,798,0.0013734875840739624,0.07333329344543227,0.0076853543084098586,0.11974236183745152,0.026340755284828377,0.22710176487612202
2023-2026YTD,001209.SZ,rolling,798,0.0006952830724429315,0.010461912836627282,0.027337918144976887,0.018333823691238198,0.06351144770507536,0.11964510237791773
2023-2026YTD,001210.SZ,static,798,0.012977049759589243,0.02792620678920469,0.046130141302677036,0.015733497995331747,0.26223245984211646,0.3520223059293299
2023-2026YTD,001210.SZ,rolling,798,0.0018745224281526696,0.02654387781832873,0.00560938137464893,0.10985067019113012,0.03267114674423073,0.1746750761283385
2023-2026YTD,001211.SZ,static,798,0.0082315343147642,0.013293171071118104,0.047714751105233044,0.1990386427796896,0.1160984836554966,0.3761450486115373
2023-2026YTD,001211.SZ,rolling,798,0.0020806777663067155,0.023806281058756297,0.026624282880785406,0.01592864948593481,0.05796932547376479,0.12432853889924131
2023-2026YTD,001212.SZ,static,796,0.0011896948605601976,0.020183586920003098,0.06927234561951769,0.012421568905847008,0.062048409603560804,0.1639259110489286
2023-2026YTD,001212.SZ,rolling,796,0.0005857831339697306,0.017849697167461778,0.0449695703684789,0.01969371145437821,0.030039179089937272,0.11255215808025618
2023-2026YTD,001213.SZ,static,798,0.0036324582403560735,0.027333921826870135,0.01251985758358172,0.06348465855840385,0.06329288109759568,0.1666313190664514
2023-2026YTD,001213.SZ,rolling,798,0.0017617331840559247,0.027702447763838053,0.002273435600894543,0.002664303020011637,0.008476957253299864,0.0411171436380441
2023-2026YTD,001215.SZ,static,798,0.006213581662232626,0.1219141388907919,0.024931165300422775,0.1455477109302295,0.05774444837927157,0.35013746350071573
2023-2026YTD,001215.SZ,rolling,798,0.004880588978189659,0.052652858387715024,0.06298242648024546,0.058346633788227256,0.012722118562549223,0.18670403721873696
2023-2026YTD,001216.SZ,static,798,0.005136899419831975,0.11209078379348045,0.02487916801639503,0.02354578939499879,0.009877224966730234,0.17039296617160452
2023-2026YTD,001216.SZ,rolling,798,0.0019464168598943843,0.07737267226286094,0.004146274602136166,0.11929031500674046,0.011795556903000305,0.21260481877473789
2023-2026YTD,001217.SZ,static,798,0.009011228576943142,0.053514289609595894,0.052442276495442544,0.2991715389907571,0.05488237826397371,0.46001048335976924
2023-2026YTD,001217.SZ,rolling,798,0.0007823572014148406,0.004035264427830362,0.035435987652441776,0.06591520579940853,0.0026285286955086405,0.1080149865751893
2023-2026YTD,001218.SZ,static,798,0.002851298039302619,0.01825162334007407,0.013322970506311399,0.09931214438226296,0.02569595728766285,0.1565826955163113
2023-2026YTD,001218.SZ,rolling,798,0.001456876919537331,0.010119336323013796,0.01906662250191512,0.056008338212867846,0.03470180909616587,0.11989610613396263
2023-2026YTD,001219.SZ,static,798,0.006631880563483961,0.07154643254731455,0.0901582275041895,0.15585684935874666,0.05904274057821809,0.3766042499884688
2023-2026YTD,001219.SZ,rolling,798,0.004981157892816723,0.09580590596820471,0.07326137503481367,0.08399981644823201,0.008534965472867641,0.26160206292411803
2023-2026YTD,001222.SZ,static,637,0.001977224442867964,0.026053596486824572,0.003837505507481076,0.06333450639201753,0.08156865160326114,0.1747942599895843
2023-2026YTD,001222.SZ,rolling,637,0.001424645463610763,0.033476493431741944,0.03701554325854564,0.03424956202159694,0.013799461000689149,0.11854105971257367
2023-2026YTD,001223.SZ,static,562,0.006670903439037756,0.0072431881918094305,0.07440995173613012,0.172651276473494,0.17527315430518048,0.429577570706614
2023-2026YTD,001223.SZ,rolling,562,0.003744963856994632,0.08386209746240078,0.05061329617470352,0.14177623094422398,0.051179874128009104,0.3274314987093374
2023-2026YTD,001225.SZ,static,515,0.0067584517726069215,0.044017442216202504,0.1846544194288705,0.1134994068176633,0.1713424775381363,0.5135137460008726
2023-2026YTD,001225.SZ,rolling,515,0.01700740119919364,0.07159830945451613,0.22039272696107975,0.38095490534503673,0.23901839039738704,0.9119643321580196
2023-2026YTD,001226.SZ,static,678,0.0017757114217233916,0.0721650179675839,0.014283529704155931,0.01673147760237314,0.045434919875266336,0.14861494514937929
2023-2026YTD,001226.SZ,rolling,678,0.002519882486346936,0.02729327714347521,0.06304234287915282,0.08317189765192591,0.1347948275900263,0.3083023452645802
2023-2026YTD,001227.SZ,static,779,0.026185551449757316,0.0034789715717833845,0.0804575212967211,0.17216718358223432,0.032409203683198246,0.28851288013393706
2023-2026YTD,001227.SZ,rolling,779,0.005876604259752671,0.0035342239318985127,0.06763203692703779,0.01060270638915526,0.005382433639213065,0.08715140088730461
2023-2026YTD,001228.SZ,static,712,0.021070044315042336,0.05184940513962816,0.07023046317228757,0.38801670592753984,0.1154231905003101,0.6255197647397657
2023-2026YTD,001228.SZ,rolling,712,0.007763341079522923,0.01398395189480909,0.11560380356661755,0.07384734612606766,0.1529430708504255,0.3563781724379198
2023-2026YTD,001229.SZ,static,645,0.006691576902658425,0.10981564062521529,0.02615367715153879,0.18975899373331956,0.14144087959622995,0.4671691911063036
2023-2026YTD,001229.SZ,rolling,645,0.010233200754973248,0.1362946338096793,0.04907960051960067,0.12497162768478504,0.12740362088887328,0.43774948290293825
2023-2026YTD,001230.SZ,static,662,0.00940170182668365,0.0738945340564311,0.01741957004786207,0.16888255948151096,0.055396229462124705,0.3155928930479288
2023-2026YTD,001230.SZ,rolling,662,0.004179105073876865,0.01226437347939395,0.07864361447280172,0.08459749407734062,0.033312813628569894,0.20881829565810617
2023-2026YTD,001231.SZ,static,636,0.005963803626595099,0.03718574647161563,0.015205742901085725,0.22493836645620063,0.008790688968060841,0.28612054479696286
2023-2026YTD,001231.SZ,rolling,636,0.0008593121241635693,0.03720755167110352,0.01781301372858512,0.037010632267872615,0.029415229898225592,0.12144642756578684
2023-2026YTD,001234.SZ,static,783,0.0029480575026286093,0.08358508913494692,0.07439363683851558,0.02301164032790292,0.08847047342084925,0.2694608397222147
2023-2026YTD,001234.SZ,rolling,783,0.001040521348427359,0.053564309541659604,0.022503891393583754,0.11669464942812385,0.05160609124359691,0.24436894160696412
2023-2026YTD,001236.SZ,static,646,0.008046933029379977,0.11719505122952267,0.16031039697271698,0.281276763063137,0.03997514249500277,0.5987573537603794
2023-2026YTD,001236.SZ,rolling,646,0.014250922683512468,0.13702107391416327,0.308751603117782,0.15615844284240224,0.0013525230287331417,0.6032836429030806
2023-2026YTD,001238.SZ,static,616,0.003967238469138712,0.06499447537018545,0.010801074444660205,0.10686528391785444,0.139809111345696,0.3224699450783961
2023-2026YTD,001238.SZ,rolling,616,0.006591686395879703,0.08567592406234058,0.07087500929002558,0.08961232008169188,0.0491786984138133,0.2953419518478713
2023-2026YTD,001239.SZ,static,318,0.018006135059501882,0.08562777501048019,0.1424489204125179,0.33874770186108505,0.2237769073227525,0.7906013046068356
2023-2026YTD,001239.SZ,rolling,318,0.010293166933381781,0.03861983440083355,0.22101006360163086,0.10054902388424683,0.0511838643959504,0.4113627862826616
2023-2026YTD,001255.SZ,static,607,0.005983074027198887,0.12700884584008038,0.09288846843521198,0.31238371951378396,0.1550687767766583,0.6873498105657346
2023-2026YTD,001255.SZ,rolling,607,0.0017453821575205142,0.014503072384950133,0.07407772714951534,0.08097628913945508,0.0887007934428185,0.25825788211673906
2023-2026YTD,001256.SZ,static,566,0.003172410612330534,0.032319772482167476,0.018746645727498925,0.10290312561613499,0.04666782476272567,0.20063736858852704
2023-2026YTD,001256.SZ,rolling,566,0.004480480818817134,0.06977616976523171,0.014236526389596604,0.06177740496754097,0.05894417222118191,0.2047342733435512
2023-2026YTD,001258.SZ,static,653,0.010686872889349885,0.08559018112311739,0.07750917284699493,0.3444000527230958,0.11262406118577002,0.6201234678789782
2023-2026YTD,001258.SZ,rolling,653,0.0058008091243845206,0.03243715714111005,0.004026460994660138,0.1271782686004469,0.13671737730942915,0.3003592640456463
2023-2026YTD,001259.SZ,static,628,0.0018632247779893918,0.049176392935368705,0.07334464014703485,0.08755098925330944,0.0006237810987348156,0.2106958034344478
2023-2026YTD,001259.SZ,rolling,628,0.003821120959216162,0.008354642950943222,0.0754951207917683,0.06880922035845369,0.018868912049003133,0.17152789615016834
2023-2026YTD,001260.SZ,static,519,0.005435121821029565,0.052576323886315765,0.10153317257454185,0.16813723450739432,0.10684265035604747,0.4290893813242994
2023-2026YTD,001260.SZ,rolling,519,0.005128829758606401,0.06497924977389301,0.06011958639846704,0.1748145543671487,0.011175707059622503,0.3110890975991313
2023-2026YTD,001266.SZ,static,754,0.005745238704741751,0.08357376120980672,0.025583123186808138,0.11790272065503676,0.06997830798340202,0.29703791303505367
2023-2026YTD,001266.SZ,rolling,754,0.0014960922406485055,0.006431994353867189,0.0726076128377492,0.03836221463475604,0.07048148643316245,0.18788330825953486
2023-2026YTD,001267.SZ,static,794,0.007122540062601379,0.09837964442852129,0.01961738710924714,0.4299473253253698,0.026796001862390395,0.5747403587255286
2023-2026YTD,001267.SZ,rolling,794,0.006383353981715079,0.04274760321062637,0.03073000006996171,0.2939230801949161,0.1217064543609453,0.48910713783644943
2023-2026YTD,001268.SZ,static,672,0.0009837470341382826,0.030282894002840365,0.03891648354813956,0.02138264630637962,0.04403781054785573,0.1346198344052153
2023-2026YTD,001268.SZ,rolling,672,0.0010378045401244762,0.048784361635502,0.06535283628610089,0.036354031898072264,0.030920326300278383,0.18141155611995355
2023-2026YTD,001269.SZ,static,607,0.01170674154849105,0.11668499608624668,0.056838527713317086,0.3987099801971514,0.23723110993458327,0.8094646139312985
2023-2026YTD,001269.SZ,rolling,607,0.010206974748301345,0.07951143047036072,0.0692696750793569,0.3422605065693711,0.1594962197002742,0.650537831819363
2023-2026YTD,001270.SZ,static,686,0.0008159951916119068,0.00035912452368126735,0.040179510564944454,0.08600448309724469,0.019526644616114593,0.146069762801985
2023-2026YTD,001270.SZ,rolling,686,0.0020217614810140727,0.08630296622380257,0.06661407659456187,0.05462482641826657,0.056587244302393466,0.26412911353902446
2023-2026YTD,001277.SZ,static,141,0.05307991330623696,0.21012714622307635,0.18404855207959434,0.07909601851356587,0.5841625997690357,1.0574343165852724
2023-2026YTD,001277.SZ,rolling,141,0.04928885428903351,0.28451358157909823,0.07219336367130763,0.04744291609592925,0.5544275922698463,0.9585774536161814
2023-2026YTD,001278.SZ,static,505,0.004682428689742446,0.07492604468441515,0.024194246561149657,0.18278259259664015,0.1240716869892456,0.40597457083145055
